STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyStationPressure,HourlySeaLevelPressure,HourlyAltimeterSetting,DailySunrise,DailySunset
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 15:51,FM-15,SCT:04 40,10,50,10,43,6.3,32,0,50,23,260,28.95,29.67,29.66,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 16:51,FM-15,FEW:02 38,10,45,7.2,39,4.1,30,-1.1,56,23,290,29,29.72,29.71,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 17:51,FM-15,SCT:04 36 SCT:04 250,10,42,5.6,37,2.7,28,-2.2,58,21,290,29.04,29.76,29.75,1206,2357
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 18:51,FM-15,SCT:04 35,10,41,5,36,2.4,29,-1.7,62,15,270,29.07,29.79,29.78,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 19:51,FM-15,FEW:02 32,10,40,4.4,36,2.2,30,-1.1,68,11,270,29.08,29.81,29.79,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 20:51,FM-15,FEW:02 32,10,40,4.4,36,2,29,-1.7,65,13,260,29.1,29.82,29.81,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 21:51,FM-15,FEW:02 34,10,40,4.4,35,1.9,28,-2.2,63,10,280,29.11,29.83,29.82,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 22:51,FM-15,SCT:04 34,10,38,3.3,34,1.1,28,-2.2,68,10,260,29.11,29.84,29.82,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/14/2014 23:51,FM-15,FEW:02 34,10,38,3.3,34,1.1,28,-2.2,68,11,270,29.13,29.85,29.84,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 0:51,FM-15,CLR:00,10,38,3.3,34,1.1,28,-2.2,68,15,300,29.13,29.86,29.85,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 1:51,FM-15,CLR:00,10,37,2.8,33,0.6,27,-2.8,67,11,290,29.15,29.88,29.87,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 2:51,FM-15,CLR:00,10,35,1.7,32,-0.3,26,-3.3,70,10,290,29.17,29.9,29.89,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 3:51,FM-15,CLR:00,10,34,1.1,31,-0.8,25,-3.9,70,6,290,29.2,29.93,29.92,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 4:51,FM-15,SCT:04 250,10,33,0.6,30,-1.3,24,-4.4,70,6,300,29.24,29.97,29.96,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 5:51,FM-15,FEW:02 40 SCT:04 250,10,30,-1.1,27,-2.7,22,-5.6,72,3,300,29.27,30.01,29.99,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 6:51,FM-15,FEW:02 40 SCT:04 250,10,32,0,28,-2.3,19,-7.2,59,10,330,29.29,30.03,30.01,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 7:51,FM-15,SCT:04 130 SCT:04 250,10,33,0.6,29,-1.8,20,-6.7,58,9,340,29.31,30.05,30.03,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 8:51,FM-15,SCT:04 120 BKN:07 250,10,35,1.7,30,-1.1,19,-7.2,52,8,350,29.33,30.07,30.05,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 9:51,FM-15,SCT:04 110 BKN:07 250,10,37,2.8,32,-0.1,20,-6.7,50,6,10,29.35,30.09,30.07,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 10:51,FM-15,FEW:02 36 SCT:04 100 BKN:07 250,10,39,3.9,34,1,23,-5,53,7,80,29.38,30.12,30.1,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 11:51,FM-15,FEW:02 35 BKN:07 90 OVC:08 250,10,39,3.9,34,1,23,-5,53,8,70,29.39,30.12,30.11,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 12:51,FM-15,FEW:02 35 BKN:07 95 BKN:07 250,10,39,3.9,34,1.1,25,-3.9,57,7,60,29.39,30.13,30.11,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 13:51,FM-15,FEW:02 29 BKN:07 75 OVC:08 250,10,39,3.9,34,1,24,-4.4,55,10,70,29.39,30.13,30.11,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 14:51,FM-15,FEW:02 24 BKN:07 70 OVC:08 250,10,36,2.2,32,-0.1,24,-4.4,62,10,70,29.41,30.15,30.13,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 15:51,FM-15,FEW:02 24 BKN:07 70 OVC:08 250,10,35,1.7,31,-0.7,23,-5,61,10,60,29.42,30.16,30.14,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 16:51,FM-15,FEW:02 24 BKN:07 90 OVC:08 250,10,33,0.6,29,-1.6,22,-5.6,64,11,60,29.43,30.17,30.15,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 17:51,FM-15,FEW:02 20 BKN:07 110 OVC:08 250,10,32,0,28,-2.1,21,-6.1,64,13,60,29.46,30.2,30.18,1204,2358
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 18:51,FM-15,SCT:04 18 BKN:07 37 OVC:08 110,10,31,-0.6,28,-2.5,21,-6.1,67,14,70,29.49,30.23,30.21,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 19:51,FM-15,FEW:02 15 BKN:07 30 OVC:08 55,9,29,-1.7,26,-3.1,22,-5.6,75,11,60,29.5,30.25,30.22,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 20:51,FM-15,SCT:04 15 OVC:08 60,10,29,-1.7,26,-3.2,21,-6.1,72,11,50,29.53,30.27,30.25,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 21:51,FM-15,BKN:07 17 OVC:08 42,3,28,-2.2,26,-3.4,22,-5.6,78,15,40,29.53,30.27,30.25,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 22:51,FM-15,BKN:07 15 OVC:08 42,10,28,-2.2,25,-3.7,20,-6.7,72,16,30,29.52,30.27,30.24,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/15/2014 23:51,FM-15,BKN:07 22 OVC:08 50,8,28,-2.2,25,-4.1,17,-8.3,63,17,40,29.55,30.3,30.27,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 0:51,FM-15,OVC:08 43,9,26,-3.3,23,-5.2,15,-9.4,63,21,50,29.57,30.32,30.3,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 1:51,FM-15,FEW:02 28 BKN:07 60 OVC:08 80,10,25,-3.9,22,-5.7,14,-10,63,23,30,29.57,30.32,30.3,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 2:51,FM-15,SCT:04 29 OVC:08 65,10,23,-5,20,-6.7,12,-11.1,63,25,40,29.59,30.33,30.31,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 3:51,FM-15,BKN:07 21 OVC:08 60,10,22,-5.6,19,-7.2,11,-11.7,63,20,30,29.6,30.35,30.32,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 4:51,FM-15,BKN:07 25 OVC:08 75,10,21,-6.1,18,-7.8,9,-12.8,59,22,40,29.6,30.35,30.32,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 5:51,FM-15,BKN:07 23 BKN:07 80,10,19,-7.2,16,-8.8,7,-13.9,59,20,50,29.6,30.35,30.32,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 6:51,FM-15,BKN:07 24 BKN:07 80 BKN:07 120,10,19,-7.2,16,-8.8,7,-13.9,59,21,40,29.6,30.35,30.32,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 7:51,FM-15,BKN:07 22 BKN:07 120,9,19,-7.2,16,-8.8,7,-13.9,59,23,50,29.62,30.37,30.34,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 8:51,FM-15,BKN:07 22 BKN:07 120,10,19,-7.2,16,-8.8,7,-13.9,59,24,60,29.6,30.37,30.33,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 9:51,FM-15,SCT:04 22 BKN:07 200,10,20,-6.7,17,-8.4,7,-13.9,57,18,50,29.62,30.38,30.34,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 10:51,FM-15,SCT:04 22 BKN:07 170 BKN:07 250,10,21,-6.1,18,-7.9,8,-13.3,57,17,40,29.63,30.4,30.36,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 11:51,FM-15,SCT:04 22 SCT:04 170 BKN:07 250,10,23,-5,19,-7,8,-13.3,53,20,50,29.62,30.38,30.34,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 12:51,FM-15,FEW:02 22 SCT:04 170 BKN:07 250,10,24,-4.4,20,-6.5,9,-12.8,52,17,50,29.59,30.34,30.31,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 13:51,FM-15,FEW:02 25 SCT:04 150 BKN:07 250,10,24,-4.4,20,-6.5,9,-12.8,52,22,50,29.56,30.31,30.28,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 14:51,FM-15,FEW:02 25 SCT:04 150 BKN:07 250,10,23,-5,19,-7,9,-12.8,55,20,30,29.54,30.29,30.26,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 15:51,FM-15,FEW:02 25 SCT:04 150 BKN:07 250,10,23,-5,19,-7,8,-13.3,53,20,40,29.51,30.26,30.23,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 16:51,FM-15,FEW:02 25 SCT:04 150 SCT:04 250,10,24,-4.4,20,-6.6,8,-13.3,50,15,50,29.5,30.25,30.22,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 17:51,FM-15,FEW:02 25 SCT:04 250,10,22,-5.6,19,-7.5,8,-13.3,55,18,50,29.49,30.25,30.21,1202,2359
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 18:51,FM-15,FEW:02 25,10,22,-5.6,19,-7.5,8,-13.3,55,13,40,29.49,30.24,30.21,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 19:51,FM-15,CLR:00,10,22,-5.6,19,-7.5,8,-13.3,55,11,50,29.47,30.22,30.19,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 20:51,FM-15,CLR:00,10,22,-5.6,19,-7.5,8,-13.3,55,13,50,29.45,30.2,30.17,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 21:51,FM-15,FEW:02 250,10,22,-5.6,18,-7.5,7,-13.9,52,11,70,29.44,30.19,30.16,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 22:51,FM-15,FEW:02 250,10,22,-5.6,19,-7.5,8,-13.3,55,8,40,29.44,30.19,30.16,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/16/2014 23:51,FM-15,SCT:04 250,10,22,-5.6,19,-7.4,9,-12.8,57,8,70,29.4,30.15,30.12,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 0:51,FM-15,SCT:04 250,10,21,-6.1,18,-7.7,10,-12.2,62,6,90,29.36,30.11,30.08,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 1:51,FM-15,SCT:04 250,10,21,-6.1,18,-7.7,10,-12.2,62,7,60,29.35,30.1,30.07,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 2:51,FM-15,SCT:04 250,10,21,-6.1,18,-7.7,10,-12.2,62,6,90,29.32,30.07,30.04,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 3:51,FM-15,FEW:02 250,10,20,-6.7,17,-8.2,10,-12.2,65,7,90,29.29,30.05,30.01,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 4:51,FM-15,FEW:02 250,10,20,-6.7,17,-8.3,9,-12.8,62,7,100,29.28,30.04,30,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 5:51,FM-15,FEW:02 170 SCT:04 250,10,20,-6.7,17,-8.4,7,-13.9,57,8,100,29.27,30.03,29.99,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 6:51,FM-15,FEW:02 150 SCT:04 250,10,22,-5.6,18,-7.6,6,-14.4,50,10,110,29.26,30.01,29.98,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 7:51,FM-15,FEW:02 150 SCT:04 250,10,24,-4.4,20,-6.7,6,-14.4,46,9,140,29.25,30,29.97,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 8:51,FM-15,FEW:02 150 SCT:04 250,10,26,-3.3,22,-5.8,4,-15.6,38,9,130,29.24,29.99,29.96,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 9:51,FM-15,FEW:02 150 SCT:04 250,10,27,-2.8,22,-5.3,5,-15,39,6,140,29.22,29.97,29.94,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 10:51,FM-15,FEW:02 150 SCT:04 250,10,30,-1.1,25,-3.8,5,-15,34,5,100,29.21,29.96,29.93,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 11:51,FM-15,FEW:02 150 SCT:04 250,10,33,0.6,28,-2.3,6,-14.4,32,7,160,29.17,29.92,29.89,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 12:51,FM-15,FEW:02 150 SCT:04 250,10,35,1.7,30,-1.3,7,-13.9,31,8,120,29.13,29.88,29.85,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 13:51,FM-15,FEW:02 250,10,38,3.3,32,0.1,10,-12.2,31,10,160,29.1,29.83,29.81,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 14:51,FM-15,FEW:02 250,10,39,3.9,33,0.7,10,-12.2,30,9,150,29.08,29.83,29.8,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 15:51,FM-15,FEW:02 150 SCT:04 250,10,40,4.4,34,1.1,13,-10.6,33,9,150,29.07,29.81,29.78,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 16:51,FM-15,FEW:02 120 BKN:07 250,10,39,3.9,33,0.6,16,-8.9,39,11,180,29.07,29.81,29.78,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 17:51,FM-15,FEW:02 120 SCT:04 250,10,36,2.2,31,-0.8,17,-8.3,46,9,180,29.07,29.81,29.78,1201,0
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 18:51,FM-15,SCT:04 110 SCT:04 250,10,34,1.1,29,-1.4,20,-6.7,56,10,170,29.08,29.83,29.8,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 19:51,FM-15,FEW:02 120 SCT:04 250,10,33,0.6,29,-1.7,21,-6.1,61,10,160,29.08,29.82,29.8,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 20:51,FM-15,FEW:02 120 SCT:04 250,10,33,0.6,29,-1.4,23,-5,66,10,170,29.08,29.83,29.8,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 21:51,FM-15,SCT:04 240,10,32,0,29,-1.8,23,-5,69,8,180,29.11,29.85,29.82,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 22:51,FM-15,SCT:04 230,10,30,-1.1,27,-2.7,22,-5.6,72,7,160,29.11,29.86,29.83,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/17/2014 23:51,FM-15,CLR:00,10,29,-1.7,26,-3.1,22,-5.6,75,8,160,29.13,29.86,29.84,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 0:51,FM-15,FEW:02 250,10,30,-1.1,27,-2.7,22,-5.6,72,5,150,29.13,29.86,29.84,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 1:51,FM-15,FEW:02 250,10,30,-1.1,27,-2.7,22,-5.6,72,9,150,29.11,29.85,29.83,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 2:51,FM-15,FEW:02 250,10,29,-1.7,26,-3.1,22,-5.6,75,8,160,29.11,29.83,29.82,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 3:51,FM-15,CLR:00,10,29,-1.7,26,-3.1,22,-5.6,75,7,160,29.11,29.83,29.82,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 4:51,FM-15,FEW:02 250,8,29,-1.7,26,-3.1,22,-5.6,75,8,150,29.11,29.84,29.82,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 5:51,FM-15,SCT:04 250,10,29,-1.7,26,-3.1,22,-5.6,75,5,150,29.11,29.85,29.83,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 6:51,FM-15,SCT:04 250,8,31,-0.6,28,-2,24,-4.4,76,8,130,29.13,29.86,29.84,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 7:51,FM-15,BKN:07 250,10,35,1.7,31,-0.4,25,-3.9,67,10,160,29.13,29.87,29.85,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 8:51,FM-15,BKN:07 250,10,38,3.3,33,0.7,25,-3.9,60,9,170,29.14,29.88,29.86,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 9:51,FM-15,SCT:04 200 OVC:08 250,10,41,5,36,2,26,-3.3,55,10,170,29.15,29.89,29.87,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 10:51,FM-15,FEW:02 200 BKN:07 250,10,44,6.7,38,3.5,28,-2.2,53,11,180,29.16,29.89,29.88,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 11:51,FM-15,FEW:02 180 SCT:04 210 BKN:07 250,10,48,8.9,42,5.3,30,-1.1,50,15,130,29.13,29.87,29.85,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 12:51,FM-15,SCT:04 180 BKN:07 250,10,50,10,43,6.2,31,-0.6,48,17,150,29.1,29.82,29.81,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 13:51,FM-15,SCT:04 180 BKN:07 250,10,51,10.6,44,6.6,31,-0.6,46,14,150,29.08,29.8,29.79,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 14:51,FM-15,SCT:04 190 BKN:07 220 BKN:07 250,10,50,10,43,6.1,30,-1.1,46,15,140,29.05,29.78,29.77,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 15:51,FM-15,SCT:04 200 SCT:04 250,10,51,10.6,44,6.7,32,0,48,16,140,29.03,29.75,29.74,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 16:51,FM-15,SCT:04 200 BKN:07 250,10,50,10,43,6.3,32,0,50,21,130,28.98,29.71,29.69,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 17:51,FM-15,SCT:04 180 SCT:04 250,10,47,8.3,41,5.1,32,0,56,14,110,28.97,29.7,29.68,1159,2
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 18:51,FM-15,SCT:04 150 BKN:07 180,10,46,7.8,41,4.8,33,0.6,61,11,120,28.99,29.71,29.7,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 19:51,FM-15,BKN:07 150,10,46,7.8,41,4.8,33,0.6,61,10,130,29,29.72,29.71,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 20:51,FM-15,OVC:08 43,10,46,7.8,41,5,34,1.1,63,11,130,29,29.73,29.71,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 21:51,FM-15,BKN:07 25 OVC:08 33,10,46,7.8,41,5.1,35,1.7,66,14,160,28.98,29.7,29.69,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 22:51,FM-15,BKN:07 25 BKN:07 30 OVC:08 39,10,46,7.8,42,5.3,36,2.2,68,11,180,28.96,29.68,29.67,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/18/2014 23:51,FM-15,FEW:02 23 BKN:07 36 OVC:08 55,10,46,7.8,42,5.3,36,2.2,68,11,170,28.94,29.66,29.65,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/19/2014 0:51,FM-15,FEW:02 27 OVC:08 70,10,45,7.2,41,4.9,36,2.2,71,13,170,28.92,29.64,29.63,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/19/2014 1:51,FM-15,FEW:02 18 OVC:08 25,10,44,6.7,41,4.8,37,2.8,76,9,180,28.9,29.62,29.61,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/19/2014 2:51,FM-15,OVC:08 14,8,44,6.7,41,5,38,3.3,79,9,190,28.88,29.6,29.59,1157,3
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,3/19/2014 3:51,FM-15,FEW:02 8 OVC:08 55,5,42,5.6,40,4.4,38,3.3,85,5,170,28.85,29.57,29.56,1157,3
